-5.000000000000000000e-01,4.839414490382867307e-01
-4.939393939393939559e-01,4.898071178492747757e-01
-4.878787878787878562e-01,4.956710509673716292e-01
-4.818181818181818121e-01,5.015314943234268075e-01
-4.757575757575757680e-01,5.073866745270620982e-01
-4.696969696969697239e-01,5.132347996864882189e-01
-4.636363636363636243e-01,5.190740602516245028e-01
-4.575757575757575801e-01,5.249026298800413270e-01
-4.515151515151515360e-01,5.307186663252253522e-01
-4.454545454545454364e-01,5.365203123466307789e-01
-4.393939393939393923e-01,5.423056966409562918e-01
-4.333333333333333481e-01,5.480729347940568319e-01
-4.272727272727272485e-01,5.538201302528732439e-01
-4.212121212121212044e-01,5.595453753167317634e-01
-4.151515151515151603e-01,5.652467521473446554e-01
-4.090909090909090606e-01,5.709223337968101220e-01
-4.030303030303030165e-01,5.765701852528880567e-01
-3.969696969696969724e-01,5.821883645008021357e-01
-3.909090909090909283e-01,5.877749236007917544e-01
-3.848484848484848286e-01,5.933279097806182234e-01
-3.787878787878787845e-01,5.988453665421994421e-01
-3.727272727272727404e-01,6.043253347815323862e-01
-3.666666666666666963e-01,6.097658539210343287e-01
-3.606060606060605966e-01,6.151649630534170576e-01
-3.545454545454545525e-01,6.205207020961861497e-01
-3.484848484848485084e-01,6.258311129558393748e-01
-3.424242424242424088e-01,6.310942407008190980e-01
-3.363636363636363646e-01,6.363081347422557821e-01
-3.303030303030303205e-01,6.414708500215262621e-01
-3.242424242424242209e-01,6.465804482036305867e-01
-3.181818181818181768e-01,6.516349988753801226e-01
-3.121212121212121327e-01,6.566325807473771814e-01
-3.060606060606060330e-01,6.615712828587497762e-01
-2.999999999999999889e-01,6.664492057835993410e-01
-2.939393939393939448e-01,6.712644628381067013e-01
-2.878787878787878451e-01,6.760151812872324806e-01
-2.818181818181818565e-01,6.806995035499416868e-01
-2.757575757575757569e-01,6.853155884018771182e-01
-2.696969696969696573e-01,6.898616121743973428e-01
-2.636363636363636687e-01,6.943357699488951207e-01
-2.575757575757575690e-01,6.987362767453089152e-01
-2.515151515151515249e-01,7.030613687037344794e-01
-2.454545454545454808e-01,7.073093042580518297e-01
-2.393939393939393812e-01,7.114783653004743691e-01
-2.333333333333333370e-01,7.155668583359380275e-01
-2.272727272727272929e-01,7.195731156252466176e-01
-2.212121212121211933e-01,7.234954963158977126e-01
-2.151515151515151492e-01,7.273323875595170129e-01
-2.090909090909091050e-01,7.310822056148402748e-01
-2.030303030303030054e-01,7.347433969351889749e-01
-1.969696969696969613e-01,7.383144392393948818e-01
-1.909090909090909172e-01,7.417938425651444678e-01
-1.848484848484848730e-01,7.451801503037213115e-01
-1.787878787878787734e-01,7.484719402151450707e-01
-1.727272727272727293e-01,7.516678254227147082e-01
-1.666666666666666852e-01,7.547664553859864123e-01
-1.606060606060605855e-01,7.577665168512280891e-01
-1.545454545454545414e-01,7.606667347784183963e-01
-1.484848484848484973e-01,7.634658732438716067e-01
-1.424242424242423977e-01,7.661627363175967931e-01
-1.363636363636363535e-01,7.687561689145179233e-01
-1.303030303030303094e-01,7.712450576187086515e-01
-1.242424242424242653e-01,7.736283314798172439e-01
-1.181818181818181657e-01,7.759049627808860539e-01
-1.121212121212121215e-01,7.780739677767927187e-01
-1.060606060606060774e-01,7.801344074025734487e-01
-9.999999999999997780e-02,7.820853879509118700e-01
-9.393939393939393367e-02,7.839260617181099677e-01
-8.787878787878788955e-02,7.856556276178897624e-01
-8.181818181818184543e-02,7.872733317623994420e-01
-7.575757575757574580e-02,7.887784680098377521e-01
-6.969696969696970168e-02,7.901703784781383133e-01
-6.363636363636365756e-02,7.914484540241905064e-01
-5.757575757575755793e-02,7.926121346881085383e-01
-5.151515151515151381e-02,7.936609101020953849e-01
-4.545454545454546968e-02,7.945943198634835003e-01
-3.939393939393937005e-02,7.954119538715705984e-01
-3.333333333333332593e-02,7.961134526279044499e-01
-2.727272727272728181e-02,7.966985074997118277e-01
-2.121212121212123769e-02,7.971668609461974864e-01
-1.515151515151513806e-02,7.975183067074835819e-01
-9.090909090909093937e-03,7.977526899559954643e-01
-3.030303030303049816e-03,7.978699074101366362e-01
3.030303030303049816e-03,7.978699074101366362e-01
9.090909090909038426e-03,7.977526899559954643e-01
1.515151515151513806e-02,7.975183067074835819e-01
2.121212121212123769e-02,7.971668609461974864e-01
2.727272727272722630e-02,7.966985074997118277e-01
3.333333333333332593e-02,7.961134526279044499e-01
3.939393939393942556e-02,7.954119538715705984e-01
4.545454545454541417e-02,7.945943198634835003e-01
5.151515151515151381e-02,7.936609101020953849e-01
5.757575757575761344e-02,7.926121346881084273e-01
6.363636363636360205e-02,7.914484540241905064e-01
6.969696969696970168e-02,7.901703784781383133e-01
7.575757575757580131e-02,7.887784680098377521e-01
8.181818181818178992e-02,7.872733317623994420e-01
8.787878787878788955e-02,7.856556276178897624e-01
9.393939393939398919e-02,7.839260617181099677e-01
9.999999999999997780e-02,7.820853879509118700e-01
1.060606060606060774e-01,7.801344074025734487e-01
1.121212121212120660e-01,7.780739677767927187e-01
1.181818181818181657e-01,7.759049627808860539e-01
1.242424242424242653e-01,7.736283314798172439e-01
1.303030303030302539e-01,7.712450576187086515e-01
1.363636363636363535e-01,7.687561689145179233e-01
1.424242424242424532e-01,7.661627363175967931e-01
1.484848484848484418e-01,7.634658732438716067e-01
1.545454545454545414e-01,7.606667347784183963e-01
1.606060606060606410e-01,7.577665168512280891e-01
1.666666666666666297e-01,7.547664553859864123e-01
1.727272727272727293e-01,7.516678254227147082e-01
1.787878787878788289e-01,7.484719402151449597e-01
1.848484848484848175e-01,7.451801503037213115e-01
1.909090909090909172e-01,7.417938425651444678e-01
1.969696969696970168e-01,7.383144392393948818e-01
2.030303030303030054e-01,7.347433969351889749e-01
2.090909090909091050e-01,7.310822056148402748e-01
2.151515151515152047e-01,7.273323875595170129e-01
2.212121212121211933e-01,7.234954963158977126e-01
2.272727272727272929e-01,7.195731156252466176e-01
2.333333333333332815e-01,7.155668583359380275e-01
2.393939393939393812e-01,7.114783653004743691e-01
2.454545454545454808e-01,7.073093042580518297e-01
2.515151515151514694e-01,7.030613687037345905e-01
2.575757575757575690e-01,6.987362767453089152e-01
2.636363636363636687e-01,6.943357699488951207e-01
2.696969696969696573e-01,6.898616121743973428e-01
2.757575757575757569e-01,6.853155884018771182e-01
2.818181818181818565e-01,6.806995035499416868e-01
2.878787878787878451e-01,6.760151812872324806e-01
2.939393939393939448e-01,6.712644628381067013e-01
3.000000000000000444e-01,6.664492057835993410e-01
3.060606060606060330e-01,6.615712828587497762e-01
3.121212121212121327e-01,6.566325807473771814e-01
3.181818181818182323e-01,6.516349988753801226e-01
3.242424242424242209e-01,6.465804482036305867e-01
3.303030303030303205e-01,6.414708500215262621e-01
3.363636363636363091e-01,6.363081347422558931e-01
3.424242424242424088e-01,6.310942407008190980e-01
3.484848484848485084e-01,6.258311129558393748e-01
3.545454545454544970e-01,6.205207020961861497e-01
3.606060606060605966e-01,6.151649630534170576e-01
3.666666666666666963e-01,6.097658539210343287e-01
3.727272727272726849e-01,6.043253347815323862e-01
3.787878787878787845e-01,5.988453665421994421e-01
3.848484848484848841e-01,5.933279097806182234e-01
3.909090909090908728e-01,5.877749236007918654e-01
3.969696969696969724e-01,5.821883645008021357e-01
4.030303030303030720e-01,5.765701852528880567e-01
4.090909090909090606e-01,5.709223337968101220e-01
4.151515151515151603e-01,5.652467521473446554e-01
4.212121212121212599e-01,5.595453753167316524e-01
4.272727272727272485e-01,5.538201302528732439e-01
4.333333333333333481e-01,5.480729347940568319e-01
4.393939393939394478e-01,5.423056966409562918e-01
